Age,Account_Age_Years,Account Balance,Loan Amount,Interest Rate,Loan Term,Transaction Amount,Transaction_to_Balance_Ratio,CC_Utilization,Rewards Points,Days_Since_Last_Transaction,Anomaly
0.9215686274509803,0.717391304347826,0.06284558245904573,0.32812012626992565,0.2644444444444444,0.5,0.4162499849633707,3.418171116950784,1.751708031634612,0.24364872974594917,0.03571428571428572,1
0.5294117647058824,0.14782608695652175,0.90033272974883,0.14709070465869398,0.16777777777777775,0.0,0.66630712415444,-0.1851847553152906,-0.12191401661421022,0.5109021804360873,0.7582417582417583,1
0.03921568627450983,0.7565217391304347,0.2044736025299998,0.18178717181169257,0.30444444444444446,0.0,0.7734160414770379,1.9052191965857048,-0.7701566559138574,0.8681736347269454,0.8406593406593407,1
0.9215686274509803,0.24782608695652172,0.008812131543002616,0.5592741520628279,0.9533333333333331,0.75,0.18499464695999449,6.219822578474491,-0.5659747848688137,0.34406881376275256,0.8351648351648352,1
0.8039215686274509,0.26956521739130435,0.10326451256759994,0.564403663656896,0.08555555555555555,0.0,0.8557606329017484,4.7595709509514545,4.031811568676111,0.12122424484896979,0.33791208791208793,1
1.0,0.782608695652174,0.8835931173168091,0.7900184783265479,0.2411111111111111,0.75,0.4489035289966357,-0.3523208686296996,-0.8143424455228204,0.4034806961392279,0.22527472527472528,-1
0.07843137254901966,0.491304347826087,0.07304686828613344,0.24791945311338984,0.31777777777777777,1.0,0.05659987730110548,-0.2096697006057953,-0.49686519285302394,0.15323064612922585,0.38461538461538464,1
0.23529411764705888,0.3565217391304347,0.3548389379743624,0.9159442318715613,0.15333333333333332,1.0,0.8791736670529408,1.0365855085972973,-0.08628535964428591,0.6245249049809962,0.3928571428571429,1
0.21568627450980393,0.8086956521739131,0.24981826747993865,0.5186191798987162,0.07777777777777778,0.75,0.5644850856686888,0.8643936125130036,4.148823743832283,0.6588317663532707,0.7554945054945056,1
0.0,0.008695652173913042,0.03616047461760344,0.204096301231834,0.1622222222222222,0.75,0.1982950467338436,2.387920114136126,0.592850851863564,0.5749149829965994,0.9615384615384616,1
1.0,0.7130434782608696,0.5312271570563276,0.41325924038808576,0.5277777777777777,0.75,0.31747537000132314,-0.2901330785858732,-0.5278694221164023,0.14692938587717544,0.0,1
0.823529411764706,0.19130434782608696,0.9985228861651759,0.9234719248651483,0.5966666666666667,0.5,0.5695073198311085,-0.30708589634908273,-0.36118412028764113,0.2964592918583717,0.4945054945054945,1
0.3529411764705882,0.9608695652173913,0.8530630649758214,0.47815221633768223,0.21555555555555556,0.0,0.3742236087108195,-0.4023337694923586,-0.18097663016670892,0.2962592518503701,0.44230769230769235,1
0.5490196078431373,0.34347826086956523,0.1683202051176282,0.8748150534262884,0.5033333333333334,0.5,0.23337049051489422,0.2381182649169341,0.3722425311763507,0.8656731346269254,0.8901098901098902,1
0.9019607843137255,0.7956521739130435,0.8844009297425617,0.15974464308169167,0.006666666666666668,0.5,0.4794058326082336,-0.32782141397757947,0.16185263691078658,0.3297659531906382,0.532967032967033,1
0.9607843137254902,0.5521739130434783,0.4514812085035655,0.9140686368171879,0.6022222222222222,0.5,0.18501269091506906,-0.42482728785229684,1.403097022745656,0.6208241648329667,0.2664835164835165,1
0.9215686274509803,0.8434782608695651,0.27277368816418307,0.4306019623117261,0.0011111111111111183,1.0,0.24537172552337488,-0.08384753146310792,-0.04365643746994331,0.23864772954590918,0.4642857142857143,1
0.7450980392156864,0.7565217391304347,0.640166577190572,0.9362430369452216,0.6422222222222222,1.0,0.8269805245578227,0.208345785329839,-0.6350196352657103,0.45609121824364873,0.315934065934066,1
0.8039215686274509,0.9130434782608696,0.21616615660237534,0.8661762520433943,0.4833333333333332,0.5,0.22852669101932302,0.020662360380417764,-0.31497909759372605,0.2970594118823765,0.4670329670329671,1
0.47058823529411764,0.5869565217391305,0.8797319963481621,0.6600098148247947,0.10888888888888887,0.25,0.6955563753303045,-0.14888177778461584,0.09971158738806088,0.6543308661732347,0.3708791208791209,1
0.2941176470588236,0.6260869565217392,0.6240295382325792,0.6728932013149579,0.08888888888888888,0.5,0.2504641306221956,-0.4298673149733782,1.6673453274037253,0.04420884176835367,0.739010989010989,1
0.3137254901960784,0.8956521739130435,0.13541928902396239,0.2114335359988503,0.006666666666666668,0.25,0.21237735122759033,0.34900070399365857,-0.5031795763482925,0.043908781756351274,0.40384615384615385,1
0.5294117647058824,0.6304347826086957,0.5704449843341007,0.6028582615185379,0.5511111111111111,0.25,0.2511518057989261,-0.40227661658376934,1.1462876441285714,0.9290858171634327,0.9917582417582418,1
0.7450980392156864,0.13043478260869565,0.5101118097323705,0.5495099528202515,0.8066666666666666,0.0,0.4683889955932651,-0.06159465381338356,-0.8071584629634705,0.05251050210042008,0.989010989010989,1
0.823529411764706,0.19130434782608696,0.4711608941947708,0.33410476059829614,0.8566666666666667,0.75,0.1462302168081446,-0.4955111212195523,-0.31630194331778677,0.1840368073614723,0.8763736263736265,1
0.9411764705882354,0.31304347826086953,0.3645832385493348,0.5056243355396276,0.5688888888888888,0.5,0.10654554494749208,-0.508871363682572,-0.7629329900211375,0.6292258451690338,0.09340659340659341,1
0.07843137254901966,0.717391304347826,0.47391291600065116,0.9292577314200141,0.8866666666666667,0.5,0.7569579495651405,0.4214011550923167,-0.518864849242432,0.20944188837767552,0.6565934065934066,1
0.0,0.5565217391304348,0.5858217292443264,0.005177075116887871,0.8622222222222222,0.5,0.023198511574194735,-0.6888930761533796,-0.013260834072032334,0.22844568913782756,0.6263736263736264,1
0.03921568627450983,0.9434782608695652,0.7335159252283158,0.4171037203248528,0.6977777777777778,0.75,0.38553917342646676,-0.3402653258655055,0.009945337551734233,0.7103420684136827,0.6291208791208792,1
0.9215686274509803,0.7652173913043478,0.9179913678316758,0.33359646372352575,0.3633333333333333,0.25,0.39609288226118816,-0.40736761293555257,0.6363297912951991,0.4172834566913383,0.1401098901098901,1
0.4509803921568628,0.7434782608695653,0.043696687160230965,0.9613537191000411,0.8266666666666667,0.5,0.8933181229474999,11.246546880010571,-0.6553164422499035,0.07211442288457691,0.016483516483516484,1
0.5490196078431373,0.4565217391304348,0.5691397454834793,0.9740203139110852,0.3922222222222222,0.5,0.7747152062424063,0.2563374348844517,0.17998932412086113,0.5615123024604921,0.1263736263736264,1
0.27450980392156865,0.08260869565217391,0.7519368794175663,0.5856845636159056,0.40333333333333327,0.75,0.5107862753667934,-0.2297648867935133,-0.25058604062479656,0.22114422884576915,0.4835164835164836,1
0.05882352941176472,0.03478260869565218,0.11493280193632335,0.5500215158596791,0.6777777777777776,1.0,0.4799090584664241,2.0733282114899345,-0.4448335352031159,0.2444488897779556,0.6098901098901099,1
0.8431372549019608,0.056521739130434775,0.911607728712525,0.9033198930657692,0.9277777777777776,0.75,0.5657341283366278,-0.27117836872678663,6.11272751975438,0.00600120024004801,0.8021978021978022,-1
0.0,0.31304347826086953,0.2444871098816995,0.006414134980786787,0.49999999999999994,0.75,0.3578697707615751,0.3077185006296912,0.006645639044246999,0.27565513102620526,0.5137362637362638,1
0.9411764705882354,0.11304347826086958,0.833370235903471,0.562298416400066,0.17666666666666664,1.0,0.700969561852673,-0.11285436687361655,0.11297439030264017,0.20414082816563311,0.041208791208791215,1
0.27450980392156865,0.3739130434782608,0.6618875310765138,0.02450889131673795,0.1422222222222222,0.0,0.6862577238152138,0.025927027198058467,3.2363864036179186,0.47349469893978796,0.3818681318681319,1
0.4509803921568628,0.4304347826086956,0.5593327610907389,0.9682867659907339,0.3022222222222222,0.75,0.5747921937840579,0.01758707064836861,1.2700447422453554,0.8927785557111423,0.23901098901098902,1
1.0,0.6782608695652175,0.8693133392175241,0.32011373601877396,0.4577777777777778,0.75,0.05760432413358941,-0.6703646552479177,0.05384344827028786,0.8261652330466094,0.34890109890109894,1
0.5882352941176471,0.004347826086956524,0.9693971535480559,0.5208081226248858,0.29777777777777775,0.5,0.12677883323776715,-0.623983750206252,0.007106840264151006,0.2927585517103421,0.7445054945054945,1
0.37254901960784315,0.08260869565217391,0.9973197612757573,0.41754832698880856,0.7122222222222221,0.25,0.03917944111856481,-0.6899628773236018,-0.08583523094070299,0.5456091218243649,0.09615384615384616,1
0.17647058823529416,0.4478260869565217,0.6831808195605865,0.8937290046853132,0.5422222222222222,0.25,0.7187147892265557,0.03712988862857965,-0.6887424048947413,0.3615723144628926,0.46153846153846156,1
0.1960784313725491,0.7999999999999999,0.33871504239751454,0.9999508033948517,0.4066666666666667,0.75,0.47769366176004735,0.2805516706435153,0.20950137524565968,0.9195839167833567,0.826923076923077,-1
0.33333333333333337,0.6086956521739131,0.8747749195978936,0.06827590599324884,0.21333333333333332,0.25,0.9552850744413388,0.06804991099427063,0.9982281296341202,0.41318263652730547,0.5906593406593407,1
0.6470588235294118,0.8043478260869565,0.6542219067810748,0.7320936605377087,0.6055555555555556,0.5,0.9526306081614812,0.3264204376467482,3.5538950246737095,0.8052610522104421,0.6153846153846154,1
0.5294117647058824,0.6565217391304349,0.3228984997335938,0.3679652937343531,0.6744444444444444,0.75,0.7984049143714086,1.0283062485630903,-0.7202778171519743,0.01290258051610322,0.36813186813186816,-1
0.7254901960784313,0.4391304347826087,0.9324935723811055,0.13897938886793101,0.7844444444444445,0.75,0.4431274584888788,-0.37583356892398495,-0.13187485654545197,0.2891578315663133,0.3296703296703297,1
0.2941176470588236,0.5869565217391305,0.7476096739329344,0.4054141170168812,0.991111111111111,0.75,0.3163746887417749,-0.41377810929959397,-0.7095523364725073,0.18003600720144028,0.17032967032967034,1
0.4509803921568628,0.12608695652173912,0.4525165025260568,0.9982789353609685,0.2311111111111111,0.5,0.20094750812980416,-0.40042327252952864,-0.4011527365179045,0.6734346869373875,0.049450549450549455,1
0.7450980392156864,0.26956521739130435,0.4541806567848662,0.357531326601768,0.015555555555555545,0.25,0.23248232694844637,-0.35214414970248686,-0.713737431263855,0.046509301860372075,0.2417582417582418,1
0.9803921568627451,0.03913043478260869,0.9961156253570199,0.2773422891568233,0.49999999999999994,0.75,0.9906371922001994,-0.0013039439158694195,1.4425516266535836,0.610122024404881,0.9175824175824177,-1
0.21568627450980393,0.4130434782608695,0.3733245980400186,0.8462638750757343,0.9244444444444444,1.0,0.5304662157014486,0.29054151001371736,-0.11309140049722714,0.007001400280056012,0.8983516483516484,1
0.9607843137254902,0.11304347826086958,0.09343932964712044,0.8680361286803552,0.24888888888888888,0.75,0.012143581765179975,-0.620135930031145,0.2566913304171762,0.7405481096219244,0.8956043956043956,1
0.8039215686274509,0.1173913043478261,0.5383286269918542,0.338828247098421,0.7555555555555555,0.25,0.04419766551319012,-0.6583511085591435,-0.3252937049087365,0.5695139027805561,0.5521978021978022,1
0.11764705882352944,0.8695652173913043,0.8849398083695029,0.2986215560335044,0.31999999999999995,0.0,0.45885176289441065,-0.3447796500349967,-0.009966972070659916,0.6865373074614923,0.024725274725274728,1
0.6862745098039217,0.1826086956521739,0.5843294499697197,0.6473215816728969,0.391111111111111,0.0,0.44356051341066827,-0.17407799920661962,-0.03941618190413076,0.02560512102420484,0.2692307692307693,1
0.3137254901960784,0.5347826086956522,0.7930888057822789,0.20510248408153,0.9477777777777776,0.0,0.4056220954244539,-0.3501851235631203,-0.2590850943948797,0.7360472094418884,0.8131868131868133,1
0.9411764705882354,0.27391304347826084,0.054187127372506666,0.4836824455081255,0.4611111111111111,1.0,0.8238488959104376,8.537437341473895,0.7435297751487473,0.13382676535307061,0.20604395604395606,-1
0.05882352941176472,0.782608695652174,0.6732858756171071,0.14125080225169392,0.7255555555555555,0.0,0.703349359038618,0.03170952027929655,-0.601022657615879,0.5136027205441088,0.37362637362637363,1
0.7058823529411765,0.16521739130434782,0.07853877954606805,0.30470478770746273,0.55,0.5,0.10734950339025866,0.1728008705080513,-0.03809117807297817,0.1867373474694939,0.28571428571428575,1
0.6274509803921569,0.3999999999999999,0.5561399305018447,0.2974296100689325,0.7644444444444445,0.5,0.3627235946766322,-0.25085153531633597,0.47403901323167036,0.2973594718943789,0.9478021978021979,1
0.3529411764705882,0.3565217391304347,0.4974971969212135,0.6949526732741178,0.31777777777777777,0.0,0.5968258678139947,0.13887649335247346,-0.3823424041378238,0.9311862372474495,0.8296703296703297,1
0.4901960784313726,0.908695652173913,0.9457451336631312,0.282217244042924,0.8766666666666667,0.0,0.38254187200019235,-0.4267569115886067,0.7417990648252877,0.5682136427285457,0.17582417582417584,1
0.1960784313725491,0.1826086956521739,0.1318584437630107,0.8986019182185032,0.548888888888889,0.25,0.20828137342566488,0.35475271199809233,0.27170650771010324,0.889877975595119,0.5357142857142858,1
0.5882352941176471,0.5304347826086956,0.008771690370249049,0.9831745569039372,0.3088888888888888,0.5,0.6282123252242462,22.706003169414704,0.6472340270349298,0.4918983796759352,0.9670329670329672,1
0.0,0.6347826086956522,0.13675283669551133,0.08095291170413775,0.03777777777777777,0.25,0.6023974401642399,2.265220834753777,3.697688615993629,0.9222844568913783,0.6263736263736264,1
0.7647058823529412,0.32608695652173914,0.1701350027449446,0.39762206882135553,0.01333333333333335,0.25,0.9749209073302564,3.2147751576795245,-0.39349204156664447,0.6577315463092619,0.3873626373626374,1
0.6862745098039217,0.5652173913043479,0.250413763748735,0.30179034815682165,0.3533333333333333,0.0,0.5612010858451185,0.8516215218275592,-0.3417671110560625,0.0696139227845569,0.7445054945054945,1
0.5490196078431373,0.19999999999999998,0.815110035375916,0.3519527173673407,0.21555555555555556,0.25,0.8745644389733388,0.053738729296927336,-0.19497032068567596,0.4224844968993799,0.5164835164835165,1
0.47058823529411764,0.4217391304347826,0.37649923010117375,0.2652946325483107,0.052222222222222225,0.0,0.9494969746301989,1.0706814782188285,-0.2186000712267977,0.8866773354670935,0.046703296703296704,1
0.9019607843137255,0.31304347826086953,0.8408023124262581,0.38263547642727325,0.5533333333333335,0.0,0.4348593172969353,-0.3458742493677745,-0.21551554124776817,0.7888577715543109,0.02197802197802198,1
0.9411764705882354,0.06521739130434782,0.2714563169617356,0.1413218413329871,0.9888888888888889,0.75,0.05280262719985884,-0.5780278381529834,-0.5196428186814585,0.40718143628725745,0.5741758241758242,1
0.33333333333333337,0.021739130434782608,0.8606043326650431,0.2797619047619048,0.4222222222222222,0.5,0.14344342819107342,-0.5980830504664918,-0.0025592664851319604,0.14332866573314662,0.6703296703296704,1
0.03921568627450983,0.26521739130434785,0.00737040373433789,0.7478845459786165,0.5522222222222222,1.0,0.5040759289629536,19.540311419282745,0.7083304069382221,0.6763352670534107,0.532967032967033,1
0.33333333333333337,0.03478260869565218,0.934666274387291,0.3440069552976375,0.21999999999999997,0.5,0.8932339178238186,-0.02968481748903268,-0.6560343600986852,0.1806361272254451,0.4587912087912088,1
0.11764705882352944,0.8739130434782609,0.7460071924625743,0.20775950903012874,0.20444444444444443,1.0,0.6543038842620622,-0.08772809832215724,-0.0815637313842198,0.7430486097219444,0.5384615384615385,1
0.5294117647058824,0.8913043478260869,0.4123816716560964,0.10834256024848982,0.32888888888888884,0.75,0.20145474375578906,-0.3692610037451141,-0.2425604497712524,0.2694538907781557,0.5302197802197802,1
0.3137254901960784,0.7999999999999999,0.5771379984248164,0.347965546862114,0.8355555555555554,0.75,0.701236211410997,0.15198252594959796,-0.3526834090881934,0.21694338867773555,0.5714285714285715,1
0.47058823529411764,0.26086956521739135,0.9331466973210758,0.6434483186600887,0.961111111111111,0.5,0.8944949897951407,-0.027600287715822555,4.031216472577755,0.10232046409281856,0.11263736263736264,1
0.33333333333333337,0.6434782608695653,0.5823680530911717,0.25324146428693917,0.74,0.75,0.030125385438929227,-0.6802029612306058,1.1579086614614644,0.2511502300460092,0.42582417582417587,1
1.0,0.3913043478260869,0.2280508062453303,0.4224267521748575,0.02111111111111111,0.75,0.24280346925109564,0.027378515834623696,1.2447971068598895,0.7899579915983197,0.23076923076923078,1
0.7647058823529412,0.5956521739130435,0.5726722819235035,0.9525189478377174,0.43888888888888894,0.0,0.153133032066113,-0.5259114907074878,-0.40113140096850114,0.31746349269853974,0.4642857142857143,1
0.823529411764706,0.7913043478260869,0.8715204162205501,0.5523780536598192,0.42111111111111105,0.75,0.7843306294132505,-0.07024485249256346,-0.7552930369689029,0.8789757951590318,0.260989010989011,1
0.03921568627450983,0.1173913043478261,0.9876290452546834,0.5319483978645816,0.9355555555555555,0.25,0.8917523086238075,-0.06737369219071938,-0.09439770768539481,0.9703940788157632,0.48901098901098905,1
0.47058823529411764,0.8347826086956521,0.5838916742746624,0.4099210159731783,0.7455555555555555,0.75,0.5546852131793046,-0.03750279936630318,0.7220144559067235,0.0030006001200240046,0.8324175824175825,1
0.11764705882352944,0.06521739130434782,0.1550605556010519,0.5568563736753661,0.7144444444444444,1.0,0.8484588457482425,3.016748773532933,-0.21312245374006916,0.4146829365873175,0.6043956043956045,1
0.9019607843137255,0.717391304347826,0.771733844509757,0.9846961813635913,0.5644444444444445,0.5,0.6571107217181051,-0.10589376908788481,-0.3232545295401069,0.7328465693138628,0.3818681318681319,1
0.17647058823529416,0.4260869565217391,0.9970993568842504,0.2537436371029773,0.6455555555555554,1.0,0.6568721405343415,-0.24333388926856667,1.1017252773780348,0.47099419883976795,0.6813186813186813,1
0.8431372549019608,0.8739130434782609,0.4733437064941447,0.9420455825939554,0.6988888888888889,0.0,0.5798465060888323,0.15615529171424877,-0.04336732821881273,0.6998399679935987,0.43681318681318687,1
0.8431372549019608,0.04782608695652174,0.3833570419708601,0.14898018091286036,0.5522222222222222,0.75,0.04992561880741485,-0.6235968111986961,0.22298599936137556,0.752750550110022,0.024725274725274728,1
0.9803921568627451,0.7130434782608696,0.5522808315918354,0.11100448444407429,0.8444444444444443,0.25,0.9372731975091322,0.495944601212933,-0.03638435084304074,0.023204640928185638,0.8214285714285715,1
0.3529411764705882,0.17826086956521736,0.16419015035017,0.654711687480301,0.03666666666666668,0.0,0.3558127598830751,0.7705512756905969,0.09281998576560137,0.3504700940188038,0.17582417582417584,1
0.27450980392156865,0.33478260869565213,0.9714485320359805,0.25111498695983764,0.941111111111111,0.5,0.8028136540612931,-0.12261278475512563,0.20516090733714049,0.6390278055611123,0.1043956043956044,1
0.3921568627450981,0.5130434782608696,0.8383768530903629,0.44437905310620435,0.7733333333333332,0.75,0.8102237049452465,-0.02267182776011962,1.6305353025214444,0.6264252850570114,0.9258241758241759,1
0.3921568627450981,0.36086956521739133,0.11236680952510941,0.7297165050731703,0.5288888888888887,0.5,0.9660693449242351,5.00726164677331,5.241981300933755,0.7027405481096219,0.13736263736263737,1
0.7058823529411765,0.25652173913043474,0.9452224315052913,0.5348520182447958,0.8599999999999999,0.0,0.3267279091867789,-0.4691427279080618,1.1720702554452036,0.22894578915783156,0.2774725274725275,1
0.5294117647058824,0.4478260869565217,0.9429577258310915,0.013622968649718539,0.8277777777777777,0.25,0.9977204470089136,0.0441532180400309,1.0525587326308516,0.4251850370074015,0.39560439560439564,1
0.8627450980392156,0.34782608695652173,0.315917342287009,0.30579364535004305,0.4188888888888888,0.5,0.300592242703225,-0.04465603725482457,-0.5312366393005614,0.5608121624324865,0.9752747252747254,1
0.607843137254902,0.3956521739130434,0.6189834909022528,0.06457370835435926,0.8400000000000001,0.75,0.4514537413138405,-0.19497212598949237,-0.5798219233637498,0.6192238447689539,0.2417582417582418,1
0.7843137254901961,0.9565217391304348,0.1101283906131994,0.9262279554299171,0.18888888888888888,1.0,0.7064448997758539,3.549075927024391,-0.6048942870542644,0.28275655131026206,0.20329670329670332,-1
0.5098039215686275,0.3913043478260869,0.08354034158636567,0.7947274712210067,0.46888888888888886,1.0,0.1549414373413635,0.4930005189197782,-0.7703515445982002,0.46469293858771754,0.9917582417582418,1
0.43137254901960786,0.4304347826086956,0.5015281708154256,0.9839702762685376,0.23222222222222222,0.5,0.2663748892301646,-0.3379119261726704,1.8973029591538426,0.14282856571314262,0.5054945054945056,1
0.17647058823529416,0.7086956521739131,0.04899549182026729,0.8852122762064805,0.12444444444444444,0.25,0.7283181830940169,8.177081574096313,-0.10527994710324064,0.8769753950790158,0.7692307692307693,1
0.7647058823529412,0.4304347826086956,0.8749680261977918,0.4753269839092399,0.8944444444444444,0.0,0.9746963603337729,0.08384861037036245,-0.7966805028518898,0.004200840168033607,0.9340659340659342,1
0.7843137254901961,0.9521739130434782,0.9282199514503722,0.8826995749086699,0.36666666666666664,0.75,0.7330056016456086,-0.14929806288528105,-0.6352669571855789,0.9399879975995199,0.9478021978021979,-1
0.09803921568627455,0.9347826086956522,0.06663997549264931,0.6724853390033951,0.6844444444444444,0.5,0.8625611990809611,7.413687962900554,0.044606203333168976,0.9171834366873375,0.4560439560439561,1
0.4509803921568628,0.6826086956521739,0.04660036336393719,0.524607488662326,0.37555555555555553,0.75,0.03738907979838887,-0.2185312468157599,1.6254239416743776,0.6392278455691138,0.4560439560439561,1
0.33333333333333337,0.8608695652173913,0.2208937296972675,0.3706135408654357,0.5444444444444445,0.25,0.5771639714344141,1.102007785206477,-0.6070237035876421,0.014902980596119223,0.739010989010989,1
0.17647058823529416,0.8434782608695651,0.9300853005436306,0.6810151321408565,0.34777777777777774,1.0,0.9143774234034104,-0.009948218592037221,0.03954993017868539,0.8470694138827766,0.739010989010989,1
0.27450980392156865,0.19999999999999998,0.7689929440263839,0.59015859679034,0.7422222222222221,0.0,0.6825807667477974,-0.07993303649996872,-0.20724066712545194,0.9401880376075216,0.23901098901098902,1
0.8627450980392156,0.5608695652173913,0.6763917576845812,0.614216349113808,0.7866666666666666,1.0,0.6766443055282667,-6.935266329762313e-06,-0.13576187976478565,0.6486297259451891,0.8681318681318682,1
0.823529411764706,0.8173913043478261,0.7763330168811566,0.39980652057112165,0.43,0.0,0.20301454342779005,-0.5298977982500156,-0.613577433330125,0.8687737547509502,0.7582417582417583,1
0.6470588235294118,0.8217391304347825,0.19893215083344204,0.7393794532113748,0.8599999999999999,1.0,0.8614023761883948,2.280248181507226,-0.01511142619813529,0.22194438887777554,0.9862637362637363,1
0.13725490196078433,0.5478260869565217,0.25609574852061134,0.08123421013523556,0.35555555555555557,0.5,0.8653098949039859,1.6484560897664617,-0.34565571960904173,0.8979795959191839,0.6016483516483517,1
0.9607843137254902,0.6739130434782609,0.3171922502580653,0.7262198716723907,0.7622222222222221,0.25,0.6141620988728541,0.64938145125474,1.5098587046794343,0.8122624524904981,0.9697802197802199,-1
0.6666666666666666,0.4434782608695652,0.6048937863149094,0.7308233266213651,0.6499999999999999,1.0,0.4266894154159532,-0.2122735680510926,4.4362780022720445,0.09861972394478895,0.9258241758241759,1
0.5098039215686275,0.4043478260869565,0.6080512308776443,0.5159490902914888,0.45555555555555544,0.25,0.8245185271320936,0.25361073775750304,-0.22025307963568835,0.9179835967193439,0.24725274725274726,1
0.47058823529411764,0.7652173913043478,0.20807185587574853,0.2632222510733434,0.8888888888888888,1.0,0.4650849469307231,0.835584548576135,1.833580360473454,0.1931386277255451,0.8846153846153847,1
0.03921568627450983,0.9391304347826087,0.43640069518375973,0.5192830278652838,0.5722222222222222,0.75,0.8228604881491312,0.6245111016361404,-0.46911599968830203,0.4717943588717744,0.7307692307692308,1
0.3921568627450981,0.6478260869565218,0.6899264071758817,0.12298845084177229,0.8400000000000001,1.0,0.4850134928686279,-0.21320374342294873,-0.7094520138716123,0.7801560312062412,0.6098901098901099,1
0.7450980392156864,0.10869565217391305,0.30917579878898915,0.2850886110471488,0.7333333333333332,0.0,0.5799327160964107,0.6057274966997281,-0.652779845624692,0.8387677535507102,0.20054945054945056,1
0.607843137254902,0.09565217391304348,0.07481819165273974,0.42128053251548575,0.5322222222222222,0.75,0.7482346997285386,5.66440362089164,-0.4080548289860401,0.6968393678735747,0.7362637362637363,1
0.9607843137254902,0.30000000000000004,0.1968433642607202,0.6732808542327045,0.32666666666666666,0.5,0.2649955291089092,0.21753207909140015,-0.019154670682622804,0.45609121824364873,0.7692307692307693,1
0.3921568627450981,0.4217391304347826,0.164158808441286,0.18713592470837234,0.951111111111111,0.5,0.2468393005361059,0.31698970460846543,-0.24591439024190598,0.0713142628525705,0.18406593406593408,1
0.1568627450980392,0.8608695652173913,0.6317952544305833,0.15808236940648893,0.05666666666666667,0.5,0.6680192950026264,0.04016403851674532,-0.27076130322632597,0.9063812762552511,0.7527472527472528,1
0.9607843137254902,0.07391304347826087,0.06788354155482154,0.6078260979620765,0.8944444444444444,0.25,0.9542164713241453,8.133727505472459,1.1024732702953561,0.6128225645129026,0.17582417582417584,1
0.0,0.9217391304347826,0.8848346613203437,0.6795941463797015,0.5066666666666666,0.5,0.4461147354956674,-0.355099455165702,-0.2387729077342178,0.21594318863772755,0.9203296703296704,1
